"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/14/2018","AQS","360290023","1","19.5","ppb","18","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"07/15/2018","AQS","360290023","1","18.4","ppb","17","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"07/16/2018","AQS","360290023","1","18.3","ppb","17","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"07/17/2018","AQS","360290023","1","16.1","ppb","15","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"07/18/2018","AQS","360290023","1","12.3","ppb","11","Buffalo Near-Road","19","79.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"07/19/2018","AQS","360290023","1","15.4","ppb","14","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"07/20/2018","AQS","360290023","1","9.8","ppb","8","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"07/21/2018","AQS","360290023","1","3.5","ppb","3","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"07/22/2018","AQS","360290023","1","7.1","ppb","7","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"07/23/2018","AQS","360290023","1","10.5","ppb","9","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"07/24/2018","AQS","360290023","1","15.4","ppb","14","Buffalo Near-Road","20","83.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"07/25/2018","AQS","360290023","1","20.9","ppb","19","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"07/26/2018","AQS","360290023","1","20","ppb","19","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"07/27/2018","AQS","360290023","1","20.6","ppb","19","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"07/28/2018","AQS","360290023","1","18.9","ppb","17","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"07/29/2018","AQS","360290023","1","15","ppb","14","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"07/30/2018","AQS","360290023","1","8.5","ppb","8","Buffalo Near-Road","23","96.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"07/31/2018","AQS","360290023","1","12.2","ppb","11","Buffalo Near-Road","19","79.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/01/2018","AQS","360290023","1","8.5","ppb","8","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/02/2018","AQS","360290023","1","20.2","ppb","19","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/03/2018","AQS","360290023","1","18.1","ppb","17","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/04/2018","AQS","360290023","1","15.5","ppb","14","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/05/2018","AQS","360290023","1","19.5","ppb","18","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/06/2018","AQS","360290023","1","22","ppb","21","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/07/2018","AQS","360290023","1","14.4","ppb","13","Buffalo Near-Road","20","83.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/08/2018","AQS","360290023","1","13.8","ppb","12","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/09/2018","AQS","360290023","1","16.7","ppb","15","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/10/2018","AQS","360290023","1","9","ppb","8","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/11/2018","AQS","360290023","1","14.6","ppb","13","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/12/2018","AQS","360290023","1","11.8","ppb","10","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/13/2018","AQS","360290023","1","17.9","ppb","16","Buffalo Near-Road","23","96.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/14/2018","AQS","360290023","1","22.9","ppb","21","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/17/2018","AQS","360290023","1","16.1","ppb","15","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/18/2018","AQS","360290023","1","13.4","ppb","12","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/19/2018","AQS","360290023","1","10.7","ppb","9","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/20/2018","AQS","360290023","1","6.8","ppb","6","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/21/2018","AQS","360290023","1","7.7","ppb","7","Buffalo Near-Road","18","75.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/22/2018","AQS","360290023","1","16","ppb","15","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/23/2018","AQS","360290023","1","14.2","ppb","13","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/24/2018","AQS","360290023","1","27","ppb","25","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/25/2018","AQS","360290023","1","14.5","ppb","13","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/26/2018","AQS","360290023","1","10","ppb","9","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/27/2018","AQS","360290023","1","19.2","ppb","18","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/28/2018","AQS","360290023","1","17.3","ppb","16","Buffalo Near-Road","19","79.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/29/2018","AQS","360290023","1","17","ppb","16","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/30/2018","AQS","360290023","1","12.2","ppb","11","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"08/31/2018","AQS","360290023","1","10.3","ppb","9","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/01/2018","AQS","360290023","1","12.1","ppb","11","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/02/2018","AQS","360290023","1","18.8","ppb","17","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/03/2018","AQS","360290023","1","15.3","ppb","14","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/10/2018","AQS","360290023","1","9.7","ppb","8","Buffalo Near-Road","19","79.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/11/2018","AQS","360290023","1","19.6","ppb","18","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/12/2018","AQS","360290023","1","13","ppb","12","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/13/2018","AQS","360290023","1","12.5","ppb","11","Buffalo Near-Road","19","79.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/14/2018","AQS","360290023","1","13.6","ppb","12","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/15/2018","AQS","360290023","1","13.5","ppb","12","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/16/2018","AQS","360290023","1","10","ppb","9","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/17/2018","AQS","360290023","1","14.6","ppb","13","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/18/2018","AQS","360290023","1","19.5","ppb","18","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/19/2018","AQS","360290023","1","10.4","ppb","9","Buffalo Near-Road","19","79.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/20/2018","AQS","360290023","1","9.9","ppb","8","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/21/2018","AQS","360290023","1","13","ppb","12","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/22/2018","AQS","360290023","1","11","ppb","10","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/23/2018","AQS","360290023","1","6.7","ppb","6","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/24/2018","AQS","360290023","1","4.9","ppb","4","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/25/2018","AQS","360290023","1","12.1","ppb","11","Buffalo Near-Road","19","79.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/26/2018","AQS","360290023","1","21.1","ppb","20","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/27/2018","AQS","360290023","1","16.5","ppb","15","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/28/2018","AQS","360290023","1","17.4","ppb","16","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/29/2018","AQS","360290023","1","15.1","ppb","14","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"09/30/2018","AQS","360290023","1","15","ppb","14","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"10/01/2018","AQS","360290023","1","6.4","ppb","6","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"10/02/2018","AQS","360290023","1","16.4","ppb","15","Buffalo Near-Road","19","79.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"10/03/2018","AQS","360290023","1","15.6","ppb","14","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"10/04/2018","AQS","360290023","1","14.2","ppb","13","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"10/05/2018","AQS","360290023","1","42.7","ppb","40","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"10/06/2018","AQS","360290023","1","16.7","ppb","15","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"10/07/2018","AQS","360290023","1","6.9","ppb","6","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"10/08/2018","AQS","360290023","1","17.9","ppb","16","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"10/09/2018","AQS","360290023","1","32.3","ppb","30","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"10/10/2018","AQS","360290023","1","19.8","ppb","18","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"10/11/2018","AQS","360290023","1","10","ppb","9","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"10/13/2018","AQS","360290023","1","23.7","ppb","22","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"10/14/2018","AQS","360290023","1","26","ppb","25","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"10/15/2018","AQS","360290023","1","18.7","ppb","17","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"10/16/2018","AQS","360290023","1","16.3","ppb","15","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"10/17/2018","AQS","360290023","1","14.8","ppb","13","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"10/18/2018","AQS","360290023","1","25.1","ppb","24","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"10/19/2018","AQS","360290023","1","16.4","ppb","15","Buffalo Near-Road","19","79.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"10/20/2018","AQS","360290023","1","17.1","ppb","16","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"10/21/2018","AQS","360290023","1","8.3","ppb","8","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"10/22/2018","AQS","360290023","1","20.9","ppb","19","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"10/23/2018","AQS","360290023","1","19.7","ppb","18","Buffalo Near-Road","19","79.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"10/24/2018","AQS","360290023","1","20.6","ppb","19","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"10/25/2018","AQS","360290023","1","24.8","ppb","23","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"10/26/2018","AQS","360290023","1","14.3","ppb","13","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"10/27/2018","AQS","360290023","1","8.5","ppb","8","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"10/28/2018","AQS","360290023","1","14.1","ppb","13","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"10/29/2018","AQS","360290023","1","21.3","ppb","20","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"10/31/2018","AQS","360290023","1","27.5","ppb","25","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"11/01/2018","AQS","360290023","1","16","ppb","15","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"11/02/2018","AQS","360290023","1","16.7","ppb","15","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"11/03/2018","AQS","360290023","1","12.6","ppb","11","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"11/04/2018","AQS","360290023","1","20.4","ppb","19","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"11/05/2018","AQS","360290023","1","15.1","ppb","14","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"11/06/2018","AQS","360290023","1","6.2","ppb","6","Buffalo Near-Road","19","79.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"11/07/2018","AQS","360290023","1","11","ppb","10","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"11/08/2018","AQS","360290023","1","17.7","ppb","16","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"11/09/2018","AQS","360290023","1","24.7","ppb","23","Buffalo Near-Road","23","96.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"11/10/2018","AQS","360290023","1","6.6","ppb","6","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"11/11/2018","AQS","360290023","1","21.7","ppb","20","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"11/12/2018","AQS","360290023","1","27.9","ppb","25","Buffalo Near-Road","24","100.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
"11/13/2018","AQS","360290023","1","27.7","ppb","25","Buffalo Near-Road","19","79.0000","42602","Nitrogen dioxide (NO2)","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.9211072796373","-78.7658253281598"
